"id","airline","tweet"
"80651","American","[1/2]So @AmericanAir broken plane delayed take off in DFW, couldn't land at LGA, and now in BOS. Passenger just told we are responsible..."
"157396","United","Really unhappy with @united for their lack of cooperation trying to find my lost Macbook. It's so important to get back &amp; they don't care."
"12327","United","I joined twitter just to point out how incompetent @united and @Expedia are. Don't cancel the return flight when the to flight is changed."
"71001","United","@joelmartinez @united You're telling me. Might I advise everyone to never fly through United nor purchase bogus ""Cancellation Insurance"""
"43165","United","Homeward bound! Only 11 hrs 2 go. Only complaint is @united slippers not made for size 13.  #safetravels #NRT-DEN http://t.co/vKur7wgnZf"
"63535","American","@AmericanAir gate agent NO HELP.  Customer's fault she missed flight? AA sent erroneous gate change alert! http://t.co/KTyPYiQxE7"
"132630","United","@united my brother @RSFENCE is stuck in Newark airport. Missed 10:35 flight to Tel Aviv after flight from DC was delayed. Can you help?"
"171194","United","Smh RT @omarsuleiman504: I refuse to fly @united until they learn how to not discriminate. Pathetic behavior. http://t.co/drYpHVQcKC"
"36755","American","Trying to book flight on @AmericanAir &amp; their website is from the Apollo era! What a horrible experience."
"58639","United","@united, Delaying an entire flight because one first class seat will not recline is unacceptable. #UA1663"
"138790","American","explanation? because this is disgusting @AmericanAir https://t.co/2vUgkriEov"
"147975","United","@united playing who's on first. Nobody knows why they can't board us. Then can. Then can't. Unhappy employees make unhappy customers."
"152600","American","@AmericanAir missed my connection because stewards didnt ask passengers to stay seated if they werent in a hurry deplaning. Come on, man"
"23885","SouthWest","@SouthwestAir Delayed in Baltimore for at least 3.5 hours. $100 travel voucher does not fix my ruined evening. #notenough"
"10875","United","@united flight was cancelled on me again. Left us without wheelchair service on the way over and cancelled flights both in and out of #ALB"
"163432","United","@united is far worse.  https://t.co/eEIjifXcG7"
"49829","VirginAmerica","My favorite airline @VirginAmerica really failed me today... Thanking God that I am taking @Delta home! #unfriendlyskies"
"119635","American","delay 2+ hrs bc high hydraulic fluid in plane from JFK where ""it is colder than in SF""...has @AmericanAir never flown from NY to SF before?"
"39047","United","Not the entire fleet @united, it's the terrible CRJ200s that are missing the  #FriendlySkies mark."
"107271","American","Long line to #rebook #flight @AmericanAir #worst #customerservice stuck in #Miami @AmeriAirSux http://t.co/95SLGTbV7F"
"84016","Delta","@DeltaAssist I am waiting for your action you promised back in August. So far we have emails and promises but nothing else ref: 7674394001"
"69357","American","@AmericanAir I am waiting for a response to my January 2, 2015 email to your customer relations people."
"89869","American","@AmericanAir seriously get your shit together it's 2015 I don't wanna here your assholes say I'm sorry it's an outdated plane #fuckyou"
"64940","SouthWest","@SouthwestAir Except your wi-fi is horrible and can't get on anything but twitter so i'd like my $8 back, please."
"66204","American","Complete debacle at @AmericanAir in MIA. And staff is as rude as they could be. Hundreds in line. #nightmare #fail"
"95924","Delta","@DeltaAssist having the worst delta exp ever. Will miss connection date agent would not help"
"128102","SouthWest","@SouthwestAir - Yet another delayed flight. Who would have guessed besides the entire freaking country!  #a-list-delayed"
"64974","VirginAmerica","Disappointed in @VirginAmerica, who, because of delays, had us midair during New Years Eve &amp; didn't even offer a drink at 12, or free WiFi."
"80909","JetBlue","@travelocity I spent over 3 hours on the phone with you on Sat trying to resolve an issue with @JetBlue ...but you never call back :("
"141141","American","Been on hold about 15 minutes already and no one from @AmericanAir is answering the line."
"125765","SouthWest","@SouthwestAir  on the runway at LGA. 18 hours late after you cancelled my flight.. Still no gate for flight 816. http://t.co/RQEHACcgSO"
"97309","VirginAmerica","Hey @VirginAmerica is flight 404 from LAX to JFK ever taking off? 145 minutes late and counting..."
"135757","Delta","@DeltaAssist Furious !! Got bump an hour by @Delta and might miss my Rental Pick up appt â€¼ï¸ how can we make this a better day !!!!"
"135105","AlaskaAir","@AlaskaAir Hey assholes, why aren't you apologizing for kicking a cancer patient off a plane for no reason? Disgusted with your airlines"
"113772","American","@AmericanAir What's the phone number for a USAir refund I was promised after y'all cancelled my trip halfway thru, and sent me home?"
"82940","SouthWest","@SouthwestAir Been on hold for over an hour... What is the problem."
"157295","United","@united We are having major communications issues with operators trying to book a flight with credit. Could you please assist with a contact"
"100454","Delta","@DeltaAssist hey sorry I think I've had this problem with you guys before, but one of my connecting flights won't show a seat for me"
"29205","JetBlue","@JetBlue worst flight in long time.6hrs from JFK - BUR.Flight delayed.No tv.No wifi.Tried to keep sane for the longest flight. #notthenorm"
"110322","JetBlue","@RaqibMarvelous @JetBlue That's fucking rude.... send them this http://t.co/GQgj56j5LZ"
"157727","United","She was hungry and crying? WTF ignorant and hateful staff @United  Is this a case of 'fear of autism'? http://t.co/yaoHJ9Po04 via @good"
"79258","SouthWest","@SouthwestAir why are all of your flights not wifi enabled? Flight 2343 from FLL to MKE...4 hrs and no wifi #firstworldproblems"
"778","American","Anyone thinking of using @AmericanAir: Don't. REPEATEDLY one of the worst experiences I've ever had traveling and offer zero customer care."
"120431","United","Disappointed with @united for not allowing pre-boarding for families with young children."
"1453","United","@united ayyy fuck u!!!"
"5121","American","@AmericanAir AA I am frustrated with you all this week. Have had a poor retail experience with you all .   Help me help YOU help me !"
"130739","JetBlue","The worst flying experience I've ever had @JetBlue http://t.co/VnFoJMW0wY"
"136457","SouthWest","Disappointed with southwest's apathy of stranding passengers for 4 days in an airport @SouthwestAir"
"67866","SouthWest","Bad: @SouthwestAir lost my bag last night. Good: You found it at 1am. Bad: Not delivered by 3:30pm. #WTF: No one knows where it is now."
"39816","Delta","@DeltaAssist you are so completely wrong with your support of Obama's executive order on immigration. I am so disappointed."
"65045","United","@_rakeshjain @TarekFatah @united   It's worse airline, I traveled once from Melbourne Australia to LA. That was worse experience I ever had"
"4497","American","@AmericanAir go to hell ! Extortion! A woman who came in a whelk chair is sitting in the exit row! Don't worry my next call is to the FAA!"
"149680","American","@AmericanAir delayed getting off flight?Pregnant? Late for connector? ""We won't wait for you."" No golf cart either. Luckily I can still run."
"37310","United","@united get my issue??"
"36101","United","@united hi, i never heard back from your customer service team re: my complaint from two months ago."
"127109","United","Tried to switch my @United flight to 4 different times today from Houston to Newark. None had wi-fi. Itâ€™s 2015. How is that possible?"
"141675","Delta","@DeltaAssist #WhereAreMyBags Bags removed from Flt 5606 GGT to ATL Wed due to weight issues. Nobody can tell me when they'll return. Help us"
"24792","American","@AmericanAir for gods sake get a ramp agent to Chicago ORD gate G18!!! We have been sitting and waiting to deplane for 20 min!!!"
"167333","SouthWest","45+ min delay on @SouthwestAir because an extra person onboard. Just go with assigned seating already. #ClownCar"
"171477","United","Very disappointed to hear about the Islamophobic employee at @united. Guess I won't be flying United anytime soon.  #unitedfortahera"
"53784","SouthWest","This is officially the worst flight I've ever had, @SouthwestAir. I fly to LA 2-3x a month and this is insane."
"38410","JetBlue","@alltheweigh @JetBlue Wow! That's really sad! They were my favorite airline for cross country travel."
"79771","American","@AmericanAir my mke flight 2 Chicago was delayed 3 hours. Now in Chicago sitting on plane w/20 min. gate delay. Can u pls hold flight to bna"
"87387","American","@AmericanAir Known issue with booking US Airways flights on http://t.co/tgRNIjNKwI is a waste of your customers' time. Please fix this!"
"136044","SouthWest","@SouthwestAir 81 year old had surgery missed flight rebook wants $175. Customer sat line is busy #wonderwhy"
"75212","American","Ã¢â‚¬Å“@bankslucas: If my mom has said she hates @AmericanAir once today, she's said it 1,000 times Ã¢Å“Ë†Ã¯Â¸ÂÃ°Å¸â„¢â€¦Ã¢â‚¬Â !!!!!!!!!!!"
"166836","American","@AmericanAir @tdrakeeee has waited 2 hours 2 get assistance. How long does it take? I'm an advantage member /her father. Please answer"
"28276","American","@AmericanAir fuck you Motherfuker"
"133536","United","@landocriss whenever @united airlines is finished FUCKING ME"
"108324","American",".@AmericanAir AA 3674 switched gates but no email notification. screen @ old gate doesn't indicate change. Also has wrong boarding time. F-"
"104069","American","@AmericanAir weather delays are understandable, total chaos is not. No one is in charge here. Still waiting to check in 1.5 hrs later at OGG"
"157950","SouthWest","@Bry_Wentz @SouthwestAir the first canceled flight was you, but not your fault. #AirTrafficControlFire #BrianHowardIsAnAsshole"
"64383","United","Hello @United, this wait for baggage from UA #1667 Denver-Newark is grotesquely unacceptable."
"34527","JetBlue","JFK to IAD with @JetBlue. Off to #WashingtonDC for the day. #delayed http://t.co/BTiiptFmpb"
"29749","American","Denied flight home due to 'full' plane, waited over an hour for our 'compensation', only to be told one of our bags was lost @AmericanAir"
"29174","United","@united I am sad that you cancelled my flight.  :(. How do I get home now?"
"13201","American","Of the 5 @AmericanAir flights I've been on this trip 4 have been delayed so extremely that I've been 2 days behind schedule since last week."
"149580","United","@united I am disappointed in the horrible self check in, staff with no personalities, stupid lines by group and the sucky wifi."
"11566","American","@AmericanAir it is extremely frustrating when you book a ""Preferred Seat"" to find out that it doesn't recline. DFW-SFO 17F next time tell me"
"104540","American","You know who loves sitting on the tarmac and not moving, @AmericanAir? Little kids."
"86048","Delta","@DeltaAssist sitting in back AGAIN. Dmnd &amp; MM means 0. What's 4 brkfst? Peanuts and a side of ""screw you"" for your loyalty.Thanks 4 nothing."
"41345","American","@MbasuCNN @amnesty let's be serious for a sec.. @AmericanAir  lost my luggage a few weeks ago. Can you make them find it?"
"21560","American","still waiting on a response from @AmericanAir to an email i sent several weeks ago. i'm so disappointed in this poor service. what happened?"
"125064","SouthWest","I am not looking forward to picking up my guy from his 3 hour delayed @SouthwestAir flight http://t.co/QUEzGhzxQf"
"163589","American","@ShaneMosley_ @Delta @AmericanAir damn, do they not know who the hell you are and you have been on http://t.co/FVzVKw22lV geez"
"64366","United","@united left me and my family in Los Angeles with no clothes or toiletries and has no plan to help. I will never do business with them again"
"50708","United","@united I'm having a huge problem with your partner @CopaAirlines. Can you help me as a United Elite?"
"132990","American","@AmericanAir  Delay with flight 44 going out of JFK to CDG due to maintenance. Can you update a little on the maintenance issue?"
"17377","United","I will never ever ever fly @united again &amp; I am 10000% sure everyone else on my flight won't either! Worst flight EVER!"
"142786","AlaskaAir","So thanks @AlaskaAir for completely SCREWING me!!! I made it to the gate and the door was STILL open and they wouldn't let me on! #NotCool"
"147398","American","@AmericanAir terrible airline. Answer your phone! I am going home for a family emergency http://t.co/IHezCr7rZt"
"142027","United","Yo @united I'm on one of your new planes, why aren't there any fucking TVs? Let me remind you, it's 2015. Preparing for an uneventful 4hrs."
"44757","SouthWest","@SouthwestAir any reason for extensive delay for 1568 LGA-MKE?"
"58576","United","Yet another story why the airline industry (and @United, specifically) is terrible. http://t.co/OcZRL0pK9O who cares if she changes seats?"
"161758","American","@AmericanAir in laws stuck in phl. Flight canceled. 200 people in line to rebook. What can you do?"
"167047","SouthWest","An hour+ delay for flight first thing in the morning... @SouthwestAir"
"124949","JetBlue","The hold music while waiting for @JetBlue customer service is making me depressed"
"77423","JetBlue","@JetBlue Trying! Site's broken. :("
"48560","American","@AmericanAir flight 1437 departure time 9:20 Still waiting. Current reason is food!  Seriously? More imp't than connections?"
"100909","United","1st time ever &amp; last time I will ever travel with @united been on hold 21 Minutes waiting for a manager because your reps are not very smart"
"13326","American","@AmericanAir Howdy!  Stuck on plane for an hour now, and concerned we'll miss Flight 2209 to OC.  Any chance its takeoff will be delayed??"
"112833","United","@united I called Monday the day when my flight was cancelled. Customer rep said it will be refunded. I still don't see the credit on my CC"
"157751","Delta","@VirginAtlantic no they weren't. the person i spoke to said they couldn't help. extremely annoyed being passed between @DeltaAssist and VA"
"119713","SouthWest","@SouthwestAir how do you get a refund for your wifi? Its always so painfully slow"
"9388","JetBlue","@JetBlue can you please give me the status of flight #766 GCMâœˆï¸JFK it's delayed and keeps getting pushed later every 10 mins. Thanks"
"69272","JetBlue","@mattfazzi @JetBlue I've never had a good experience with them.  Sorry man."
"102511","American","@AmericanAir 3478 was deplaned bc of a mechanical malfunction, we were told to wait 2hrs, set up for a backup flight to JFK. Now told (1/2)"
"116651","SouthWest","What happened @SouthwestAir for #flight 512? I have been at the airport since 9 am. #travel #Orlando #LA #patientlywaiting #delay #director"
"2894","Delta","@DeltaAssist G75UZ6, MKE to ATL is delayed, I'm afraid missing ATL to TUS. My Delta app is upside down and I can't see my status. Am I OK?!"
"155146","Delta","@DeltaAssist I'm trying to reach customer service and was just told that the wait time is two hours. (!!) What's going on?"
"31144","SouthWest","No wifi on my @SouthwestAir flight to Minneapolis. We have regressed as a species."
"100771","Delta","@DeltaAssist tried to purchase upgrade to F twice on phone and web...mysterious errors both times. No longer purchasing upgrade"
"48904","American","No response yet from @americanair customer relations, although my flight was delayed 5.5 hours so this could take awhile..."
"49701","AlaskaAir","@AlaskaAir So upset with your service! It's been 24 hrs and my luggage is still missing. I won't be flying with you guys anymore."
"168151","American","This flight is delayed an hour now. Never flying with @USAirways or @AmericanAir  again!"
"80746","SouthWest","@SouthwestAir paid for in flight Wi-Fi, couldn't post this until we landed and I had cell service again #fail"
"62992","United","Shame on you @United and @orbitz!! United Sues Website That Exploits Cheap-Ticket Trick http://t.co/RpYMzcobHZ"
"117920","American","Very disappointed that I have not yet heard back from @AmericanAir about a situation that occurred last month."
"155196","American","@AmericanAir American Airlines, why is my friend @JoshuaDMuir waiting 6 hours for assistance on your customer care line?"
"70673","United","@united , our plane was delayed 4 hours and on top of that, you ask people to give up their seats at the last minute.....#SMH #neveragain"
"36359","Delta","@Delta you're change/cancellation policy is brutal and @DeltaAssist rep Paul needs training. #mistakeshappen @SouthwestAir 4 life."
"8025","American","@AmericanAir i had this problem on the same flight on 10/22/13.  Shame on me for booking twice..."
"87248","United","Fully support @petedavidson, I've never flown @united but I assume since they're an airline they are indeed trash."
"85028","SouthWest","@SouthwestAir what say we stop the ""every 15 min new delay"" game? Is flight 400 leaving BWI tonight? Yes or no? Your people said to get here"
"97698","United","@united every time I call your customer service number the call drops... After 30+ min. of being on hold."
"32957","American","@AmericanAir your tech support hung up on me because someone transferred me her, the wrong person... So rude."
"105431","JetBlue","@JetBlue No accommodations for those people who have been trying to get home to Boston from DFW since Friday morning? So Disappointed."
"166812","SouthWest","@SouthwestAir Flight delayed ok, I get it, but now on board and stuck here for who knows how long... Worst day ever!"
"104382","American","@AmericanAir Called and was told 2hr wait"
"128129","Delta","@DeltaAssist on hold for an hour and a half to add a minor travel companion...."
"63946","American","So @AmericanAir I'm going to need you all to get this baggage thing together. First a lost bag, then a list carousel. Yeah, umm..."
"382","American","@AmericanAir ruining my honeymoon #lostluggage #horriblecustomerservice #flydelta"
"58821","United","It must suck to be a 'new crew' flight attendant in a plane full of upset passengers.6 hrs delayed @united SJU Flt 1260 #badplanes #grounded"
"11136","United","@united I have been on hold for 53 minutes. Why do you treat your customers this way?"
"140406","SouthWest","This is the second time @SouthwestAir has lost my luggage. Think I'll take American next time, and every time. Unbelievable."
"114250","American","@AmericanAir @USAirways both suck. Was delayed to destination, which made our bag arrive late. Now our departure flights is delayed 4 hours"
"133919","American","So relieved that I""m not flying @AmericanAir @USairways home. The weekend nightmare managed to ruin my holiday plans;taken 2 days to recover"
"6328","American","If they can put a Spaceship on top of a 747, I am calling bullshit on the overweight bag fee I just paid. @AmericanAir"
"55601","United","@united all no no no and no ho ho ho @ LHR today UA929 home for xmas disappointed bad service #flyBA loyal once... http://t.co/YyFBoBmS8c"
"47673","Delta","@janet_chung @LisaVanderpump @RobertNBCLA @DeltaAssist @DeltaNewsroom So what's up @Delta?! Find the dog!!! Your airlines sucks!"
"133997","VirginAmerica","big shout-out to @VirginAmerica for helping me get my lost ipad back!"
"93315","Delta","@DeltaAssist @Delta Are any other flights departing Atlanta arriving at Little Rock today?  You cancelled my flight"
"70002","VirginAmerica","Disappointed in the customer service of @VirginAmerica this morning.. Please retrain your attendants at the gate. Thanks, a paying customer."
"121157","JetBlue","â€œ@48tweetsofpower: Master the art of timing.â€ Relevant bc of the three hour delay. @JetBlue"
"119353","VirginAmerica","@SuzieQJones @VirginAmerica calling you out again. Sitting in #SF w/5 hour delay w/no email warning? BC runway const. @ JFK. Really?"
"125831","SouthWest","@SouthwestAir Can you please tell me what it takes to speak to an actual person at phone support? Been on hold for ages."
"36017","Delta","@DeltaAssist DL 1977 late, making me mis DL1965. I'd like to be standby on DL2518. Or is Delta paying for my stay in ATL tonight? 2425125891"
"115809","United","@kristen @united outrageous, what planet are this company on? The guy deserves a reprimand at the very least @united a boycott #sigh"
"13328","United","@united worst airline ever!!!"
"55728","American","Hey @AmericanAir $900 coach ticket, 4 1/2 hour delay bc you couldn't find my flight attendant &amp; now 40 mins on tarmac at JAN. #yousuck"
"50112","United","@united is by Far THE WORST AIRLINE to travel with.Nasty customer service..unprofessional and I will never fly with them again. Jetblue here"
"9127","JetBlue","Always a bummer to be delayed on the Tarmac. But hey, safety first and @JetBlue has TV. Also Clueless is on. http://t.co/QdvFQH9zzt"
"50214","United","@united ...the fact that you pay a fee to operate out of LGA is bogus... I'm stuck waiting at the gateâ€¦ http://t.co/mYl1PrOJxb"
"45330","JetBlue","Wow @JetBlue can't believe that happened #Disappointed"
"3669","United","Stuck at the airport for 5 hours because @united lost my bags on my layover. Nothing but a ""sorry"" offered by their man in Jax. Class act."
"74897","United","@united Board at 7:15. Hostage till 8:40. Offered to leave plane at 8:45 JUST in time to NOT make similar flights. Consistently terrible, UA"
"85205","SouthWest","@AmericanAir cramped flights, terrible customer service, awful rewards (a #trifecta!) Oh - and @VirginAmerica, @southwestair, and @united"
"94135","JetBlue","@JetBlue Sorry, what do you mean by DM. Happy to share details of tonight's really crappy experience."
"84787","Delta","@DeltaAssist just tried to call delta to cancel my flight and wait time is 4 hours. help!!"
"161057","American","Hi @AmericanAir , I'm still waiting an answer to my  request: 1-3409216321 . You can read in my blog with #AAdelay http://t.co/3jkB4NEISC"
"32518","AlaskaAir","@united fucks up again. Delayed flight. Should have flown with @AlaskaAir"
"24887","SouthWest","The ""September 11th"" security fee is the greediest thing done by @SouthwestAir ..... Mannn fuck outta here"
"33143","American","@billy935176 @AmericanAir holy shit"
"108097","United","@United please respond to complaint Case ID # 8601221 - hoping to hear back at earliest convenience  &gt;&gt;&gt;  danielsevern@live.com"
"43028","JetBlue","Dear @JetBlue  Based on how you've treated @MatthewLush I will never ever fly your airline. So unprofessional!!!"
"66756","Delta","I've flown 6 legs from 5 diff airports on #deltaairlines in the past 2 wks, &amp; every single flight has been delayed. #worthless @DeltaAssist"
"110433","American","&amp;I thought my 2hr hold was bad. @AmericanAir #FAIL â€œ@TIME: American Airlines left this passenger on hold for 6 hrs http://t.co/8XVepXiw71â€"
"18831","United","@united close to 4 hours delayed because of maintenance but now the reason is a delayed inbound flight. Not quite the true story."
"120448","United",". @united is delayed... Who would have guessed..........................."
"147607","American","WORST airport trip. They lost my gatecheck bag&amp;made me miss connection. Stuck here for 8 hours @dfwairport @AmericanAir #livid #NeverAgain"
"4224","American","My @AmericanAir flight was delayed and the connection missed so where do they put me up? Cigarette smoke filled filth http://t.co/LuZHaZXa6q"
"171626","United","Boycotting @united for their disgusting behavior &amp; lack of action taken. #unitedfortahera"
"130117","American","@AmericanAir is the WORST! If they say ""give me a second change"" DON'T ! I regret !!"
"127955","SouthWest","Been up since 4 am, running on 3 hours of sleep, and my @southwestair flight is delayed by at least 2 hours. #facepalm"
"143797","SouthWest","@SouthwestAir WN3661 MDW to BWI was cancelled. Will this affect WN3661 BWI to LIT? Looked like MDW origin was a 733 and BWI origin is 737"
"165768","Delta","@DeltaAssist stuck in ATL....service has been horrible."
"93761","American","@AmericanAir cancelled my flight &amp;lost a day in cali because of it. put me on a new flight which is 100$ cheaper and they won't refund me"
"42621","AlaskaAir","The day we wrapped series on good service, @AlaskaAir has given worst I've seen. 24hrs at #yyc w/ 2 flight cancellations &amp; 0 communication."
"167619","Delta","So now we're indefinitely stuck at @SAVHHIairport. This is after weather diversion from ATL 5 hours ago. Please send new crew @DeltaAssist!"
"48454","American","My flight outta San Diego was delayed, I missed my connection in Dallas &amp; I'm stuck in Texas for the night. Word. @AmericanAir"
"64317","United","@EddieTrunk @united and yet the ""budget"" airline @SouthwestAir gives you TV and snacks . I hate united and usairways is same as united"
"39588","SouthWest","@SouthwestAir I still haven't heard back from anyone and my bag has been missing for two days now. Please help?"
"147072","United","At the St. Louis airport @flystl, our @united flight to Houston is delayed. We'll keep you updated! http://t.co/LOVuoiu0fT"
"121000","United","@drewmichael @kylekinane @united the status of the flight was delayed up until last minute when it wasn't delayed and the flight left ontime"
"132532","American","@AmericanAir My mother and daughter are stuck in Chi but supposed to meet me in Madrid! Help!"
"48733","American","@AmericanAir y'all need to get your shit together at Dallas. canceling flights &amp; having only ONE person work the desk."
"127893","United","@united my friends are having a hell of a time getting their suitcase from newark to toronto that you stranded there two days ago. any help?"
"4586","United","@SimonMajumdar @united -- Hi Simon!  Pls share that drink w/me.  I just had a terrible experience with United. I'll take Delta any day."
"102750","American","@AmericanAir The passengers of Flt2237 DCA-DFW apologize for annoying your gate &amp; attendants by flying w/ you today. #badservice"
"25825","American","@British_Airways  &amp; @AmericanAir YOU SUCK day 13 you still can't work together to get my bag to me! #frustrating #worsecustomerservice"
"5646","United","@united May not book United again because ur 9/9 flight left early &amp; u gave our 4 First Class seats away. Almost missed a contracted show."
"81736","American","@AmericanAir so, so tired of the bait/switch ""The flight(s) or fare selected is no longer available.Ã¢â‚¬Â when booking thru your site."
"4097","American","@AmericanAir double whammy... Back on an airplane with no AC and a broken auxiliary. It does get worse"
"72896","United","@dataeditor @floodfish that's what i was thinking.  in this case, though, i was complaining about how slow @united's homepage is."
"4170","United","Okay, can we just discuss how terrible the new @united safety video is?!  Someone should be fired."
"89208","JetBlue","@JetBlue is flight 821 from Boston ever going to take off? my dad was stuck on a plane last night for 2hrs taxiing only to go back to gate"
"1385","AlaskaAir","@AlaskaAir Been using your airline for a year since I moved to Seattle. I had an unpleasant experience on my last depart &amp; return flight"
"40189","American","@AmericanAir idiots!!! Sitting in already delayed aircraft. They've lost their catering truck."
"74087","Delta","So @VirginAustralia &amp; @DeltaAssist #ruin my trip; ignore all #emails #calls &amp; #tweets and, as customers, we are supposed to just take itâ‰ï¸"
"23646","SouthWest","@SouthwestAir I'm not an A list member and buy Business Select for this.. #disgusting #aviation #flysouthwest http://t.co/kCuvtAPvHa"
"172637","United","You suck big time @United screw all your crews for unprofessionalism. Full of uncompassionate people. https://t.co/wwqXAGlzR8"
"81916","United","@united what is with this bullshit bag size check that is causing huge delays @ ohare?"
"164025","VirginAmerica","@VirginAmerica I regret not spending a little extra to fly with you to Seattle. We missed our flight because @AlaskaAir had no ticket agent."
"92581","JetBlue","@JetBlue yr site isn't showing the status of my flight. And we called and it's taking an hour and no response"
"83901","AlaskaAir","So will @AlaskaAir take the Seahawks home, or are they stuck hitchhiking? At least they can box to raise some bus fare."
"162196","United","Omg @united and #LGA, waiting for a gate at midnight for 30+ mins after 2-hr flight delay is just cruel. #sotired #travelwoes"
"55723","American","Non-perk perk @AmericanAir charge for bags, then comp. them if you spend on their ridiculous card. http://t.co/pXyXrVrgt0"
"154061","American","@JustinNFJK @AmericanAir  oh  fuck"
"60810","United","Ã¢â‚¬Å“@Sia: United airlines leaves dog on rainy cold runway for half an hour despite alerts! SHAME ON YOU! http://t.co/J9lNAXFf8PÃ¢â‚¬Â @united @peta"
"113733","United","@united yes...your staff made our vacation and the terrible weather even more stressful and take no pride in their work"
"150171","American","Flew @AmericanAir dallas to uk last week and I'm shocked at the poor on board entertainment! Waiting 20 mins 4 a movie to start is so 2005!"
"70588","JetBlue","@JetBlue @jaaabeee meant to reply earlier. That was helpful, it did leave earlier."
"38833","SouthWest","Props to @SouthwestAir for the BWI tv action. Wouldn't  need this though if my bags didn't take longer than my flight http://t.co/GvtA1f8OOP"
"121743","Delta","@Delta @DeltaAssist my buddy is stuck in the air, missing connect, needs to change flight to get home.  Phone has a 2 hr wait.  Any help?"
"146488","JetBlue","@JetBlue has anyone ever told you that your online check in is the worst in the industry.  Hire a new web developer and fix your shit"
"25604","American","@AmericanAir, after 30 mins on the DFW tarmac, can u get AA1602 moved to another gate in C term? Connections and appts remain."
"91448","United","@united no seats available from booking, 2h before dep get auto assigned last row, no recline, narrower seat. Disappointed, as always..."
"31607","SouthWest","Just had terrible customer service experience by @SouthwestAir leaving LAX. Somebody owe me 20 push ups and a chilled fruit baskets"
"116947","United","Fly to DC tomorrow for http://t.co/BXkoVYiI3K. @united shows I am #3 on the upgrade wait list with 2 unsold seats in First. Oh the tension!"
"48800","American","@AmericanAir had some crazy delays today 25 mins delay by aa fire alarm at SAN/DFW was a freak thing but still made the flight to SAT :)"
"121355","JetBlue","oh. haha, never mind, my flight was cancelled until tomorrow, good job @jetblue"
"127672","American","Hey @AmericanAir: sitting on AA107 20 minutes after landing at JFK and door still not open. Couldn't you at least explain the problem to us?"
"37868","JetBlue","@Bossfishlady Not good. RT:@ksimonetti: Disappointing, @jetblue. Looks like I need a new favorite airline. http://t.co/JxLhyyXeCr"
"173110","VirginAmerica","@VirginAmerica @GlennF I had the exact same problem. Offer mailed to me doesn't match the offer online and not code. Can you look into this?"
"152272","United","UA1274 was delayed and caused us to miss all flights to Aukland. The only compensation we get is a room and $14 in meal vouchers? @united"
"41850","Delta","@DeltaAssist you want to tax my parents $250 to sit together on a flight with open seats? They've had tickets for a month! #poorform #fail"
"18441","SouthWest","@SouthwestAir Due to false cancel of the flight640 from LA to SFO my baggage was sent in fly 118 which make me lost my flight to mexico so?"
"113664","Delta","@DeltaAssist another delay!! These last few weeks Iâ€™ve had the worst experience ever with your airlines. #SoDisrespectful"
"38288","SouthWest","I'm sad @JetBlue is making those changes to their policies, I'm sure I'll be flying @SouthwestAir more now"
"88503","United","@united flight delayed by an hour...missing crew member...50 hours lost for one person to arrive...seriously you can do better!!!"
"165265","United","@united airlines sucks. 2 people in first class and they refused to upgrade anyone."
"137804","American","@AmericanAir but you don't provide training to staff in customer service. Entire aa experience unsatisfactory"
"158164","American","@AmericanAir SUCKS!!!!!!"
"158594","American","Hey @AmericanAir, just landed in ord. My connection on flight aa 2340 leaves in 15 mins. Don't let the plane leave without me!"
"148758","United",".@United this is the worst safety video ever! Telling me how to buckle my seat belt whilst travelling in a taxi. C'mon."
"49015","United","@united frequent flyer here &amp; self checked bag area @ ORD is a mess. Confused flyers, rude attendants. Gotta be a simpler way."
"86320","United","@united you guys are the worst! Left my underage sister stranded with no hotel or ANYTHING. Very ANGRY customer. #douchebags"
"27652","American","@AmericanAir YOU HAVE THE WORST SERVICE ALIVE. I HONESTLY THINK YOU DO NOT WANT MY MONEY."
"127258","United","@united Had a UAL employee tell me they hope I miss my flight LOL #UnitedAirlines smh...Customer Service is gone!"
"33971","American","Flight 87 cancelled by @AmericanAir from London to Chicago and they told NO ONE hey American are you going to watch my kids? Btw 1st class"
"136577","American",".@AmericanAir I have never had such awful service in my life. customer service woman hung up on me after I asked to speak to her supervisor."
"121737","American","@AmericanAir American Eagle at LAX is an unorganized, chaotic mess."
"77567","JetBlue","@JetBlue website kept crashing. Very disappointed."
"131813","United","@united lost one of our bags again #smh #UpgradeOnOurReturnFlightPlease"
"636","American","@AmericanAir need an update on AA171. You should proactively put at-risk connections passengers on another flight. I can't miss AA283."
"67516","SouthWest","@SouthwestAir are you guys hiring? Going to need a job soon after my employer fires me for all these late arrivals courtesy of your airline"
"22569","SouthWest","@SouthwestAir I'm trying to get a fee refund issue resolved for a past flight. Can I get a hand with that?"
"158651","SouthWest","Another delayed flight...c'mon @SouthwestAir"
"149847","American","While delayed, a flt attnt just went row by row to ensure all phones were still in Airplane Mode. Quoting ""rules are rules"" @AmericanAir"
"170355","SouthWest","@SouthwestAir I hoped you could take me home this weekend but no answers at BWI has driven me to Amtrak. Disappointed."
"101636","JetBlue","@JetBlue I hope that flight 1533  on 2-21 from CTG to JFK has running water.  Because flight 1532 JFK-CTG ran out of running water Not cool"
