"id","airline","tweet"
"74687","JetBlue","Wait, @jetblue you provide free wifi onboard your new planes? #happytraveler #jetsetsurf"
"74806","AlaskaAir","@tifotter @AlaskaAir @DangeRussWilson Its a 900ER so longer ones usually but all over..been to EWR, ZIH, IAH etc..."
"74977","American","@AmericanAir Why has AA recently cancelled flight 54/55 Chicago to Manchester UK, which flew for many years? Will it be back?"
"75478","United","Dreamt that I got $2500 in @united vouchers.. so waking up really sucked"
"75481","American","Late Nights , Early Flights! Wheels up on #USAIR @AmericanAir  - Next Stop Philly Then #AtlanticCityâ€¦ http://t.co/PpNSxKD7iH"
"75570","United","I hate to admit it, but I really like the new @united safety video."
"75643","Delta","For the record- I am #upset at @VirginAustralia &amp; @DeltaAssist NOT because the #lost my #luggage BUT because their #practices made...1/2"
"75685","United","â€œ@united: @Screaming_Emu (1/2) We need to ensure our costs are competitive, and we're considering transitioning some of ourâ€ terrible idea"
"75751","American","Saw this at Payne Field.  Can't wait to check out the new ride for @AmericanAir later this year.  #avgeek"
"75799","JetBlue","Waiting to takeoff on @JetBlue... #Boston to #Detroit @StacyWellsStyle here I come! #BrandBoss #BlondeAmbition"
"75813","United","@united It's TSA who controls security lines; however, removing all priority lanes in ORD reflects poorly on TSA and U #anotherbenefitlost"
"75965","SouthWest","On @SouthwestAir direct flight to Nashville from @30AFest. A plane full of musicians w/guitars in cabin,no problem. #makingitwork #thankyou"
"76022","VirginAmerica","Second time I had to thank an airline @VirginAmerica for making it painless to get a direct flight home after connection delayed #feelsweird"
"76170","JetBlue","@7News @JetBlue @Patriots.   WHAT , A STAMPEDING , BLOW. OUT,. Ã°Å¸Å½â€°Ã°Å¸Å½Å Ã°Å¸Å½â€°             They never saw it coming,. Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂÂÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸Å½Â­"
"76342","SouthWest","@JetBlue @SouthwestAir  doesn't have an issue. The app for the Nexus 6 was working within the first week."
"76377","United","So wait @united and @Orbitz are suing a 22 year old guy for finding a ""hidden city"" work around to save people money? http://t.co/Sa7W8pgpll"
"76507","AlaskaAir","@AlaskaAir It was the 20% promo which was included in the gift bags handed out upon arrival in late December"
"76577","American","On my flight home, First Class: don't know if I wana break the seal or wait for this #titosvodka  @AmericanAir"
"76685","AlaskaAir","@AlaskaAir are you going to run extra flights to #Phoenix for the #SuperBowl?  Leave in the AM and come back in the PM after the game?"
"76776","United","Late getting out of IAH to SFO on @united this morning. Cutting into my #wine tasting tour schedule with @georgenenni @ggarvin @CVcarrie"
"76844","American","This plane has new plane smell. @AmericanAir"
"76968","American","Flying an @AmericanAir S80 today - who wants to put odds on a mechanical delay?"
"77148","American","@AmericanAir oh my goodness....your new uniforms are so terrible!! The color...the ""design"" are you Amish Air?  Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š depressing"
"77187","American","@gabijayy bought some at walgreens after the ones I stole from @AmericanAir broke. returning them once i steal Marges. #lovesagamewannaplay"
"77234","JetBlue","@JetBlue made a new friend! Having the pleasure of flying #mint &amp; it sure is sweet! Can't wait to fly direct to #RNO http://t.co/qMxDNh7RAw"
"77380","United","Just noticed that I passed 10K tweets recently, and I missed the big occasion.  At almost 2 million miles, my @united count is way ahead! :)"
"77449","JetBlue","This is a hell of a deal, @JetBlue! I'm gonna take a flight from JFK to LaGuardia!"
"77499","JetBlue","Pissed I missed this @JetBlue promotion tho."
"77509","JetBlue","@zemskysobor @JetBlue ""Oh wait, not _you_."""
"77512","JetBlue","""this promotion has ended. Sorry you missed it"" -_-....oooh @JetBlue I was simply trying to #BreakTheIce :( #sadtweet"
"77551","JetBlue","@JetBlue so yr message is ""next time we do a promotion, don't bother. bc our site doesn't work and if it starts working we end promo early."""
"77685","United","@mendelmiles I have switched devices already @united has been better than @Delta for me"
"77699","United","@united I see you're no longer flying to Saskatoon. My campaign of telling anyone who listens how terrible you are worked. #wontbemissed"
"77792","JetBlue","@JetBlue Is there gonna be another sale of this caliber?? I missed this one:("
"77919","American","@AmericanAir no I didn't miss it too much &amp; I have made peace with the fact that my #thenorthface jacket walked in the #aaadmiralsclub 1-1"
"77999","SouthWest","@SouthwestAir I booked a flight wth you guys and i want to cancel it for another city and date but I forgot the confirmation and never got"
"78046","VirginAmerica","Disaster averted. Lost laptop on @VirginAmerica flight. They found it. They are rockstars and I am truly luckyâ€¦"
"78076","SouthWest","That annoying moment when you realize 2 hours late you forgot to check into your @SouthwestAir flight and end up in boarding position B37."
"78222","American","@BoardingArea @garyleff @AmericanAir I will miss the onboard baked cookie with marshmellows and berries"
"78337","SouthWest","Hey @SouthwestAir will you have more nonstop flights from Buffalo to Orlando late April ?"
"78400","SouthWest","@TjCarragher @SouthwestAir @S4CTour @benmadermusic ðŸ˜­please don't cancel the concert sat if it snows"
"78450","SouthWest","@SouthwestAir Alright but just let LaGuardia know they have a surprise waiting for them at 3:00pm EST."
"78657","JetBlue","â€œ@nytimestravel: Are stepped-up services from @JetBlue worth the $$? http://t.co/OocJzC5Rh3â€ I can't wait to try @JetBlue #Mint"
"78682","SouthWest","@SouthwestAir got friends on SW 39 from HOU to MSY. Has it taken off yet or still on Tarmac?"
"78734","American","Worst livery RT @briannasjackson: Check it out! @AmericanAir's new #Dreamliner 787. Huge! http://t.co/WZ4v24C2p8"
"78943","American","Agreed @JohnnyJet: When Airlines Don't Issue Fee Waivers It Becomes A Safety Issue (cough, cough @AmericanAir)  http://t.co/sxhf47RUJX"
"79074","Delta","@DeltaAssist the level of BS that you all have to deal with these days is disgusting. Hats off to taking care of that issue earlier. #Delta"
"79078","JetBlue","@JetBlue what time is the delayed flight from Palm beach to LGA scheduled?"
"79093","JetBlue","@JetBlue delayed at #ROC Baby having a meltdown so I rebooked. Staff was awesome ðŸ‘ðŸ˜€"
"79166","American","Hey @AmericanAir how do you use credit from a cancelled ticket?"
"79209","Delta","@DeltaAssist 2/2 that we can take the animal on board without issue"
"79381","VirginAmerica","Loving the @VirginAmerica callback feature. Much better than waiting on hold for hours on end."
"79649","SouthWest","@SouthwestAir headed to DCA tomorrow night from PUJ, layover in ATL. What's the SOP if the 9:15pm DCA flight gets delayed due to weather?"
"79712","American","@AmericanAir @Jillzarin #AmericanAirlines discriminated against me and sent me an email full of excuses and lies. Seems like they're failing"
"79812","VirginAmerica","@VirginAmerica  hi my booking number 25358443 ticket  9847556494902  name shyamala rao i want to cancel my itinerary without fine, how to do"
"80200","Delta","@RenoThews114 @DeltaAssist If it gets delayed or cancelled you can always come stay at the @MinuteSuites while you wait!"
"80256","VirginAmerica","@VirginAmerica Here's hoping my flight doesn't get cancelled."
"80265","JetBlue","Never been so grateful for a 3hr phone call w/@JetBlue to get on an earlier flight home! #BeatTheBlizzard #homeatlast"
"80314","JetBlue","The irony of @JetBlue hold music Daniel Powter - ""Bad DayÃ¢â‚¬Â is not making this any better"
"80337","SouthWest","@SouthwestAir please don't delay my trip to New York Wednesday"
"80348","American","SUSPENDING OPS: @AmericanAir will stop flights late this afternoon thru tomorrow at PHI JFK BOS LGA EWR. #blizzardof2015 #Juno"
"80376","JetBlue","Thousands of flights cancelled as storm descends on the East | http://t.co/pOMxwG4qJf @united @JetBlue"
"80464","JetBlue","@JetBlue Yes, thank you. Iâ€™m on hold now. Unfortunately my res is through a travel agent so I canâ€™t rebook online. :-/"
"80486","SouthWest","@Imaginedragons @SouthwestAir I WOULD KILL"
"80630","American","@AmericanAir @dfwairport @ORDSpotter Safety is most important for airline.If you lost it you will lose everything.This is same for everyone."
"80653","American","@gosspl @AmericanAir FYI Boston schools are already cancelled for Tues&amp;Wed so find yourself a comfortable place asap &amp; find some food too"
"80773","JetBlue","@JetBlue Can you tell me if flight 1202 on Wednesday has been cancelled?"
"80783","United","Got through customs. Now a bit of a wait for my flight to Austin! (at @United Club - Terminal E in Houston, TX) https://t.co/9Gu3DD9G2H"
"80895","VirginAmerica","@ChelseaPoe666 @VirginAmerica @SpiritAirlines otherwise youll be stuck here!! Wish we coulda blazed! Glad i got to meet you though :)"
"80904","JetBlue","If @JetBlue's site didn't crash I'd be ""stuck"" in LA right now. I really wouldn't mind having that problem right now"
"81028","United","@united Are there any flights to be cancelled from Brussels to JFK this weekend? #worried #blizzardof2015"
"81198","United","A salute to the folks at @united who never fail me. #thankyou #flyerfriendly #sfo http://t.co/wKwRQTtgtu"
"81210","JetBlue","NY Blizzard 2015. Most disappointing forecast ever @JetBlue  Sorry for the mess &amp; so much disturbance."
"81321","American","@AmericanAir Is Flight 1355 delayed or cancelled?"
"81361","JetBlue","Leave your coat when flying to warmer places? Genius! @CoatChex @JetBlue http://t.co/ZLE41OXPtJ #NYC #JFK #travel"
"81775","SouthWest","@SouthwestAir not unless u can ask them to delay my uncles funeral til i get there"
"81810","United","@united Hi, I have a problem to inform by MD."
"81824","American","#AA @AmericanAir sucks!!!! No llego mi maleta y me dicen que no saben cuando va a llegar! Que puede tardar hasta 5 dÃƒÂ­as! No viajen con ellos"
"81917","SouthWest","â€œ@3GPCurtisMktMan: @SouthwestAir @LumiaUS my fitbit is gone I just hit 250 miles. Sad night tonight!!â€oh no! My clip on one fell off at CESðŸ˜­"
"82089","AlaskaAir","@RSherman_25 @AlaskaAir  In spirit, we will ALL be there! #12s  #goHawks!! Can not WAIT!"
"82091","AlaskaAir","@AlaskaAir @RSherman_25 Thank you so much!! Can not wait!! #TeamSherman #GoHawks !! See you tomorrow!"
"82267","JetBlue","@JetBlue if I make a reservation with points and then have to cancel, do I have to pay a cancelation fee?"
"82312","VirginAmerica",".@VirginAmerica please bring my boy @andiilawson home safe on flight VS8. Can't wait to see him tomorrow! Free upgrade surprise? #cheeky"
"82331","JetBlue","@JetBlue thank u again for my rt flight to &amp; from NY! The customer service on each flight was amazing! Can't wait till next my next trip! :)"
"82404","SouthWest","@MatDiablo @SouthwestAir Bad news for west coast poor people. #companionpass"
"82512","United","Still remember the poor @United employee at the OKC airport trying to pronounce Dziewa's name the day after nationals. #d1wrestle"
"82556","AlaskaAir","@AlaskaAir making the wait fun at SeaTac. ..#GoHawks #TeamSherman http://t.co/a5YUQOAPRE"
"82570","American","@AmericanAir I did. Awaiting a response."
"82652","American","@AmericanAir my vacation is coming up i can't wait to fly with you guys!!!!"
"82692","United","â€œ@united: Snow is headed for Chicago. Plan ahead if you have flights for Sunday, Feb. 1"" snow is just another excuse for United to delay."
"82752","American","@AmericanAir I know that I asked you this before, but when will the AA flight from MIA arrive at FRA, and when will it leave FRA? ;)"
"82898","JetBlue","@EmmettOHanlon @JetBlue can't wait to see y'all!!"
"82899","JetBlue","@EmmettOHanlon @JetBlue Have a safe flight, enjoy the tour. I can't wait til I see you all in April!"
"82927","American","@americanair can't wait to fly more with my new Platinum status!  First stop, New York City."
"83191","AlaskaAir","@Seahawks and football trivia @COSAirport by @AlaskaAir is a nice way to wait our flight!"
"83207","United","@united I'm on hold trying to rebook a cancelled flight and there's no ""on hold music"" like normal...is this an issue??"
"83294","United","Way to go @united, another positively awful customer service experience at @flySFO... Some things never change."
"83306","American","It's never to early to plan your summer vacation. Book by Feb 15 &amp; save up to $100 on @AmericanAir packages http://t.co/f1Js75h9jB"
"83357","American","@AmericanAir Definitely, cannot wait to fly in one of the Dreamliners!"
"83403","United","@united stuck on the 1425 DEN to EWR. Missing my connector to BTV. What's the next flight to BTV?"
"83432","United","Did we say you could leave? @USAirways @united http://t.co/lFAqbq9gDS"
"83588","JetBlue","Brasil, because I've never been and like to go.  @JetBlue #FlyingItForward"
"83776","SouthWest","oh hello city by the Bay, I have missed you! here for the week. let's dance! @southwestair @ SanÃ¢â‚¬Â¦ http://t.co/xqSBJqCyYc"
"83931","United","@petrillic @united only thing worse is middle seat on United today."
"83994","JetBlue","My loyalty lies with @JetBlue"
"84141","JetBlue","@NBucketTV @JetBlue Wow. You are an excellent photographer. Love the pix of the planes on the Tarmac."
"84173","United","Kudos to @united who did not cancel #seattle to EWR this AM when another carrier dis. #whyiFlyUnitef"
"84201","JetBlue","@JetBlue syracuse is gonna be bad tonight. I really hope you need to cancel tonight's flight there from jfk if it's bad"
"84313","United","@united trying to get a flight switched for this afternoon. Help?"
"84431","United","@Good_Game_ @RayFuturePro @united no flights into dca tonight. Need to fly into iad if you want to get in tonight."
"84454","United","Awaiting UA 4227 from ORD to DAY. (at @United Club in Chicago, IL) https://t.co/5N5CG8ki63"
"84497","VirginAmerica","@VirginAmerica Is VX258 going to be cancelled due to weather?"
"84709","JetBlue","a day late, but very pleased to have even more space seating on @JetBlue (albeit 2 screaming babies in row 10). SAN --&gt; JFK."
"84746","JetBlue","@JetBlue trying to see if there's space on a flight tues am before I cancel. Thanks!"
"84803","American","@sorryimalex @AmericanAir wait what about mine?"
"84845","Delta","@aayoub @Delta @DeltaAssist I'm so sorry your sister &amp; her family had to suffer that. #Islamophobia follows us everywhere, it seems. :-("
"84913","JetBlue","@JetBlue thanks. Is 834 likely to be cancelled tonight ?"
"85016","JetBlue","@JetBlue what time will 1189 leave BOS for DCA? And what's the new gate? Thx"
"85311","AlaskaAir","I wonder what the annual fuel savings for @AlaskaAir is by not having to carry @SkyMall catalogs any longer #travel #avgeek"
"85449","American","@AirlineFlyer @AmericanAir QQ HP and AA.  Sadly never had a chance to fly PS or OC when they ruled the west coast."
"85666","JetBlue","@JetBlue If I cancel a flight booked with rewards points, do I have to pay a fee?"
"85733","JetBlue","@JetBlue I just talked to Julie who was super helpful and helped fixed my problem! RSW bound on the 28th!"
"85748","United","@united Watching the snow in Ord from tarmac snd wondering what time flt #8837 ORD to FRA will be departing?"
"85803","SouthWest","@SouthwestAir just chillin in the #MiddleSeat waiting for my @Doritos #middleseatselfie http://t.co/6VDhLmPFd0"
"85831","United","@united I'm going to miss my connection by 15 minutes.  Will they hold last flight of the night if they know I am coming?"
"85901","Delta","@HoodieAllen @Delta @DeltaAssist I'm getting this vibe you're upset with delta?? Idk though"
"85969","American","@British_Airways @AmericanAir says they've got to wait on BA..."
"86218","SouthWest","Just booked my children's first flight ever!!  Can't wait to see their faces when they see the @SouthwestAir plane!!"
"86240","VirginAmerica","Why fly airline with no WiFi ""connectability"" (attendant's word) when you can live the #PlugLife on @VirginAmerica? http://t.co/QSNybQTg1F"
"86241","United","@NancyLeeGrahn @united @NHLBlackhawks @shrinershosp  Consider the source. Brady probably thinks that IS charity. So sad!"
"86346","American","@AmericanAir Can't wait to grab one of the new amenity kits on my flight to London tonight."
"86460","United","flying westjet today; feeling out of sorts and treated like a peasant. miss u @united."
"86514","American","@AmericanAir Are there any known issues with http://t.co/tQ34CJHgTt today? Having all sorts of issues trying to book a flight..."
"86521","JetBlue","I waited so long for my time to shine@jetblue http://t.co/ZspiKsRdpP"
"86544","United","Awaiting UA 1727 from ORD to SFO. (at @United Club in Chicago, IL) https://t.co/xf7N10tt6Y"
"86597","United","Hate how @united can make even first class feel like flying on #Southwest #stopthequeue http://t.co/kfKlFiNevK"
"86857","VirginAmerica","Guys @VirginAmerica switched the almonds to roasted chickpeas in their snack boxes and I still don't know what to think about it."
"86868","Delta","Hey, @DeltaAssist! Will there be personal televisions aboard flight DL6290 from lga-bna. Don't want to miss @ScandalABC"
"86929","JetBlue","@MikeKilli Just landed. Another awesome @JetBlue experience! Can't wait to see you guys soon!!"
"86963","SouthWest","I may never fly into Reno again. Holy fuck my life @southwestair ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±ðŸ˜±"
"87020","United","Waiting at #LGA w/ @janinerhodes flying to #Cabo via #IAH   #travel #frequentflyer @united #airports @Ã¢â‚¬Â¦ http://t.co/As3Plo3Cmx"
"87128","American","@ColleenB123 @AmericanAir ooo, that's so sad ðŸ˜”"
"87239","SouthWest","I can't wait to fly @SouthwestAir next week!! I haven't been on their planes since I was a little girl #solotravler #nostalgia"
"87372","VirginAmerica","Do not book flights on @Expedia! My @VirginAmerica flight was cancelled today and I received no notification. Unacceptable."
"87504","SouthWest","@iChrisLehman @SouthwestAir Oh I am so mad! Are Yesenia and kids ok? Do they need anything?"
"87581","VirginAmerica","We may be delayed by a few hours 4 weather with @VirginAmerica but thanks to Cesar and Shaq for excellent service #asalwayswithvirginamerica"
"87652","United","@KeeganAllen omg why is everyone so mad at @united this month @petedavidson @SarahSnitch Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š"
"87696","JetBlue","Oh poor @DicDonohue . This guy needs some good Karma her is a HERO!! @JetBlue"
"87793","American","@sorryimalex @AmericanAir follow me while you wait ily"
"87899","Delta","@occupythemob @Delta @DeltaAssist @DeltaNewsroom One of my muslim friends had her apartment broken into, everything destroyed or stolen."
"88122","American","Trying to leave #Boston in middle of a storm @AmericanAir @traveloneworld @HuffPostTravel @usatodaytravel @weatherchannel @travelocity"
"88477","JetBlue","@cchiodo @mathletics @1Password @JetBlue its a good reminder that everyone can fuck up basic security."
"88513","United","@united an upgrade to first would be wicked ;-)"
"88533","American","Slow clap for @AmericanAir for placing one of two bags, checked to same passenger, on later flight. Waited at baggage claim for no reason..."
"88610","SouthWest","First and last time riding @Amtrak in coach long distance. @SouthwestAir, @JetBlue, I miss you Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­ #takingforever"
"88625","JetBlue","@JetBlue what's the latest a flight can leave lgb? hoping my lgb -&gt; sfo flight doesn't get delayed so much it's canceled :/"
"88709","American","@OneLessElle @AmericanAir you're not missing much!"
"89247","SouthWest","I am PRAYING that my bag was transferred correctly after my flight was cancelled. Ã°Å¸â„¢Â @SouthwestAir"
"89582","JetBlue","@CNNMoney @JetBlue apple is terrible and always will be :p"
"89612","American","Flying @AmericanAir #LAX-#JFK. Forgot what a debacle US domestic travel is. Glad I don't have to do this often. I miss @cathaypacific."
"89687","SouthWest","Waiting to board @SouthwestAir 304 from BWI to MCO at gate A11. Can't wait to get back to warmer weather!"
"89864","AlaskaAir","@AlaskaAir why is flight 816 so delayed?"
"89923","JetBlue","@JetBlue What? Another special scheme? If yes I can't wait."
"89946","JetBlue","@JetBlue how many inches of snow does it usually take to cancel flights out of JFK ?"
"90067","JetBlue","@DunkinDonuts @JetBlue Ive been with my hardworking BF for 11 years &amp; since he works so much we have never flown together! #DDHearts #sweeps"
"90069","JetBlue","@Edwerderespn @Delta @JetBlue @AmericanAir your tweets regarding issues with airlines make you sound like a petulant child."
"90195","American","@AmericanAir believe me I am watching it but it is challenging to have to wait til last minute to scramble"
"90271","JetBlue","â€œ@stevegarfield: @MarioLopezExtra Wait! Now you're on my @JetBlue flight from SAN -&gt; BOS. Ha! http://t.co/Exd10Qx8Xiâ€ Stalking you man..."
"90275","JetBlue","Thanks to @JetBlue for sharing some of the info in our @HuffPostTravel post on fear of flying! http://t.co/OzUBGufRKY #travel"
"90613","JetBlue","On my way to JFK via @JetBlue .Then off to Duesseldorf-Milan via @airberlin. i can't wait to have a romantic time  w/ hubby @CruiseRich"
"90735","American","@AmericanAir's boarding music never ceases to surprise me. Currently being soothed by The XX, Crystalize. Do you guys take requests?"
"90754","American","@atclew58 @AeroSavvy @AmericanAir sad that today is its last flight ! #757 #Americandream"
"90778","JetBlue","@JetBlue think I'm missing a badge! I've shared on twitter &gt; 5x, Shouldnt I have the twitter badge? Still says I'm in the process of earning"
"90992","SouthWest","MT @bradkorell: @SouthwestAir U think there might be a problem when 75 percent of your tweets include the word ""sorry""? Bad decision today."
"91294","SouthWest","If you're traveling this weekend, check your flight status. @SouthwestAir issues travel advisory to BOS, LGA &amp; more. http://t.co/FShmfMPaxr"
"91659","SouthWest",".@SouthwestAir is late pushing back and the pilot just said heÃ¢â‚¬â„¢s gonna fly it like he stole it. Luv it!"
"91689","American","@AmericanAir Was last flight out tonight, waiting for all those people wouldn't have killed you. Literally at gate at flight time departure"
"91693","SouthWest","@Chicagoings No problem. If you wind up with a spare @SouthwestAir ticket I know someone who can put it to use! ;)"
"92051","SouthWest","@SouthwestAir does not mess around on Valentine's Day! Ã°Å¸ËœÂÃ°Å¸ËœËœÃ¢ÂÂ¤Ã¯Â¸Â http://t.co/P2wDahyc6n"
"92105","American","@AmericanAir No issues with American Airlines today, but take a look at http://t.co/PG8XC0s3TW and #DonateToTrevor!"
"92230","VirginAmerica","@johnlegend That song gets stuck in your head for weeks after IÃ¢â‚¬â„¢ve flown on @VirginAmerica !"
"92253","JetBlue","Thank You @DavidJBarger for being such a great boss! At @JetBlue we will miss you! Many blessings in your future! http://t.co/1a7k0ouDBT"
"92348","JetBlue","@JetBlue any word on flight 27 leaving EWR at 9am? We don't want to be stuck at the airport with 2 babies. Thanks!!"
"92467","JetBlue","@JetBlue is flight 1970 from Fort Lauderdale to Boston cancelled?"
"92626","United","@dougtayek @united   No problem if you're staying in Dallas til Friday May 1st."
"92725","AlaskaAir","@AlaskaAir FA's are awesome! Flight Attendants Kill Scorpion After It Stings Woman On Flight http://t.co/GhD59M6yOK"
"93108","United","ok - we're back to the gate ... an engine issue ... better here I guess -;) cc: @united"
"93304","Delta",".@DeltaAssist how r flights looking into Atl? We have a connect frm Philly into Atl this afternoon. Concerned abt getting stuck in PA?"
"93691","SouthWest","@tydafusky @SouthwestAir I hope you make the flight that they're sendin' you to. And hope that that one isn't cancelled. &gt;.&lt;;"
"93694","SouthWest","Apparently @Target no longer participates in the @SouthwestAir Rapid Rewards Shopping program. NOOOOOOOOOOOOO! Such sadness."
"94375","JetBlue","In the sky right now on @JetBlue . waiting on my chocolate chip cookies"
"94573","SouthWest","@SouthwestAir do you do auto callbacks so I don't have to wait on hold?"
"94578","Delta","@DeltaAssist Is there an email address that I can send a note to about a bug in your mobile app? Wanted to show the screen grab of the issue"
"94657","American","@Ali_Sweeney @AmericanAir Nice....we miss you"
"94703","American","@AmericanAir is there an email address to submit a complaint?"
"94767","United","@joshwolfcomedy @united can u switch to a different airline for miles? Or are you stuck? I use southwest, but don't know if that wks 4 u?"
"94800","AlaskaAir","@AlaskaAir noticing a lot of delayed arrivals coming in to @flypdx. Is something going on?"
"95033","SouthWest","Okay @Delta, it's been years since I've flown anything but @SouthwestAir. Let's see if you're as terrible as I remember."
"95218","American","I'm counting on you @AmericanAir to NOT cancel my flight tomorrow. No snow, but it's supposed to be negative 17."
"95289","JetBlue",".@JetBlue hold music is ""dreaming with a broken heart"" and ummm &lt;/3"
"95294","VirginAmerica","@staringispolite @PhilzCoffee Wait, people fly airlines that aren't @VirginAmerica?"
"95318","SouthWest","@SouthwestAir lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?"
"95360","VirginAmerica","@VirginAmerica this is too cool!  Never been on ur planes but now I will!!"
"95440","JetBlue","VISIT ORPHANS (MY CHILDREN SINCE I WAS IN INDIA IN 2011-13) AT http://t.co/cBcnIQ1eeW.  A YOUNG GIRL IS MISSING!  @JetBlue #FlyingItForward"
"95648","American","@AmericanAir I like American air lines no problems"
"95879","SouthWest","When corporate business travel screws up, and @SouthwestAir saves the day. Whew! #travel #airlines"
"95956","American",".@AmericanAir Hello! Just landed at ORD from BNA. Supposed to catch the 5:55pm AA86 to London! Wait for me! #please #fingerscrossed"
"95979","SouthWest","Also shout out to @SouthwestAir for having IMO the friendliest phone people. never getting mad at my fifty million questions"
"96235","SouthWest","@SouthwestAir I set my alarm early so I wouldn't miss a chance to get tickets for  #DestinationDragons! How about that dedication?"
"96266","JetBlue","@JedediahBila @JetBlue @united how long have you been waiting for liftoff?"
"96350","American","I'm Admirals Club w/ @americanair; shame I can't get to terminal 8 w/o exiting (security, yuck) and you guys don't do lounges @JetBlue"
"96432","United","@BIrvin_WVU11 @HuntRicco @united Everything's bad @ O'Hare when weather is bad."
"96476","American","@AmericanAir my friend and I are @KingsCollegeLon performing a charity jailbreak is there a way you could help us leave London tomorrow"
"96513","AlaskaAir","@AlaskaAir @NWorDie Will you follow me too I won't cheat on you with other airlines"
"96519","AlaskaAir","@mikesairways @FlySJC Honestly, I don't think I have had a bad @AlaskaAir agent anywhere. #iflyalaska"
"96537","American","Why flying stinks, and youÃ¢â‚¬â„¢re still paying more | http://t.co/sY3XLw2mTd @AmericanAir @united  http://t.co/q6mLZ3UIFp"
"96538","United","Why flying stinks, and youÃ¢â‚¬â„¢re still paying more | http://t.co/sY3XLw2mTd @AmericanAir @united  http://t.co/q6mLZ3UIFp"
"96698","American","@AmericanAir email received. It says my property wasn't located. Perhaps you missed the problem: I got my baggage after 3 days, I'm..."
"96897","JetBlue","Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!"
"97054","American","@richardbranson @emirates @qatarairways @lufthansa @AmericanAir @BillGates Toxic air not just BA it's Global problem http://t.co/OLsyzmREhI"
"97158","JetBlue","Which airlines have the best Ã¢â‚¬â€ and worst Ã¢â‚¬â€ #legroom http://t.co/EnYoyS1esK @JetBlue http://t.co/NiKZXL51PrÃ¢â‚¬Â"
"97320","American","@rolandsmartin @mashable @AmericanAir NOW we understand WHY Naomi Campbell had 2 slap a B!tch over her ""LOST?"" bags! #callNaomiAAcustomers"
"97678","Delta","@carllentzNYC @DeltaAssist havent experienced a bad trip with them yet -must have been bad!!"
"97722","United","Cheers to the @united crew keeping passengers comfortable with cookies, drinks and harmonica tunes while we wait patiently for de-icing."
"97901","American","@AmericanAir 1hr23 min call back time to cancel a reservation?  This is with platinum line!  You people are of control."
"98009","JetBlue","A huge THANK YOU to Tracie at the @JetBlue desk in Las Vegas. Amazing customer service - kept her cool while we lost ours ;)"
"98066","United","@united I submitted a refund request and accidentally entered the wrong ticket number Ã¢â‚¬â€ how can i cancel that?"
"98123","JetBlue","@Jetblue I'm so sorry I cheated on you with @Delta @DeltaAssist. Please take me back. I wore protection."
"98175","American","@DudePerfect @AmericanAir that's a lot of missing ping pong balls, tennis balls, frisbees, and panda fur."
"98184","SouthWest","@kvannct @SouthwestAir not missing much but a lot of snow and ice here."
"98283","AlaskaAir","After almost 20k miles flying with @AlaskaAir this year I'm so glad I switched to them! #IFlyAlaska"
"98398","American",".@stephenfry: Per your #sigh... what happened on @AmericanAir (not @united)?"
"98530","SouthWest","@SouthwestAir my flight continues through to Vegas after my stop. Don't be upset if a stowaway."
"98561","United","@stephenfry @AmericanAir @united It is like choosing which fatal disease is worse. We all can't have British airways"
"98568","JetBlue","It seems everyone I know is in Miami this week. Did I miss a memo or just a @JetBlue flash sale?"
"98606","SouthWest","@SouthwestAir how can I check to see if my flight to NYC is delayed or cancelled for this Tuesday?"
"98619","United","@united Estimated wait time for customer service: 35 minutes."
"98767","United","""@airwaysmagazine: How travelers booked $50 fares on @United - and why they were cancelled. http://t.co/KlSXWR7Nx5 http://t.co/ubNH68mlC3"""
"98827","American","Delta &gt; @united // @AmericanAir &gt; @united /// HECK, I'll even take Ukraine International &gt; @united"
"98897","American","Glad my @AmericanAir flight from LA was delayed 4.5 hours to ensure I missed the #Oscars2015. Totally didn't want to watch it with my girl."
"98898","SouthWest","@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead."
"98916","American","Weâ€™re number one!  RT @EricKingNBC5: , @dfwairport is MOST DELAYED airport in #USA, +180 cancellations-  @AmericanAir = most affected."
"98943","American","@AmericanAir 1416 cancelled? Can't get out for two days? No explanation?"
"99046","American","We are longer friends, @AmericanAir."
"99511","American","@AmericanAir hi do you have a phone number to ring from uk regarding claim for our late flight departure claim amount agreed just had no"
"99530","United","@united any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother"
